article_id	talk_page_id	talk_page	thread_id	thread_title
42040083	42040083	User_talk:Fluffernutter/Archive_17	58525	== ''The Signpost'': 02 April 2014 ==
42040083	42040083	User_talk:Fluffernutter/Archive_17	58528	== [[m:Special:MyLanguage/Tech/News/2014/15|Tech News: 2014-15]] ==
42040083	42040083	User_talk:Fluffernutter/Archive_17	58531	== Your submission at [[Wikipedia:Articles for creation|Articles for creation]]: [[Draft:Trey McGriff|Trey McGriff]] (April 7) ==
42040083	42040083	User_talk:Fluffernutter/Archive_17	58536	== References in portals ==
42040083	42040083	User_talk:Fluffernutter/Archive_17	58539	==iDM is me, iDangerMouse, Cisco98, iDM|Away, and iDM|Peshawar currently since I am there==
42040083	42040083	User_talk:Fluffernutter/Archive_17	58542	== ''The Signpost'': 09 April 2014 ==
42040083	42040083	User_talk:Fluffernutter/Archive_17	58545	== RE: Your note on [[User:JHunterJ | JHunterJ's page ]] ==
42040083	42040083	User_talk:Fluffernutter/Archive_17	58549	== [[m:Special:MyLanguage/Tech/News/2014/16|Tech News: 2014-16]] ==
42040083	42040083	User_talk:Fluffernutter/Archive_17	58552	== My topic ban ==
42040083	42040083	User_talk:Fluffernutter/Archive_17	58554	== Custom templates ==
22083462	22083462	Talk:Mexican_nobility	58574	==Legal status==
22583151	22583151	Talk:League_1_(rugby_league)	58590	== Changing page name ==
15388607	15388607	User_talk:86.42.132.168	58594	== January 2008 ==
32416411	32416411	User_talk:76.85.149.199	58602	== July 2011 ==
17465113	17465113	Talk:Allancastria_caucasica	58611	== Rewrite of stub ==
43141660	43141660	User_talk:Arvind.Giridhar	58616	==Welcome!==
43141660	43141660	User_talk:Arvind.Giridhar	58618	== Image without license ==
43141660	43141660	User_talk:Arvind.Giridhar	58619	===Unspecified source/license for [[:File:Benny Dayal.jpeg]]===
43141660	43141660	User_talk:Arvind.Giridhar	58621	===Unspecified source/license for [[:File:Shiraz Uppal.jpg]]===
43141660	43141660	User_talk:Arvind.Giridhar	58623	===Unspecified source/license for [[:File:Shahu.jpg]]===
42343093	42343093	User_talk:Ridcardious1233	58627	== March 2014 ==
23068366	23068366	User_talk:71.243.148.125	58633	== June 2009 ==
33350967	33350967	User_talk:75.177.72.255	58642	== October 2011 ==
40782314	40782314	User_talk:78.149.249.190	58654	== October 2013 ==
34915470	34915470	User_talk:173.75.111.193	58662	== February 2012 ==
9814728	9814728	Talk:Andre_Torrey	58672	== WikiProject class rating==
7732963	7732963	User_talk:Rathmann20	58682	==Image tagging for Image:CATER.JPG==
7732963	7732963	User_talk:Rathmann20	58684	=={{{header-text|[[:Border Battle Traveling Trophy: Lord Stanley]]}}}==
31513422	20903368	Talk:2002_RCSL_season	58692	== Dead link ==
19330699	19330699	User_talk:150.210.176.122	58696	== September 2008 ==
19330699	19330699	User_talk:150.210.176.122	58697	===Your edits to [[July 12]]===
39654303	39654303	User_talk:2602:306:CF87:E570:A516:1B18:CCC0:C31D	58713	== June 2013 ==
45864339	45864339	User_talk:Giovanni28~enwiki	58720	== Your account will be renamed ==
45864339	45864339	User_talk:Giovanni28~enwiki	58723	== Renamed ==
47031107	47031107	User_talk:106.219.28.89	58742	== June 2015 ==
42323024	42323024	User_talk:114.30.119.168	58756	== March 2014 ==
37564287	37564287	User_talk:68.98.138.78	58763	== November 2012 ==
32238387	32238387	User_talk:Shuklasharwan/Editnotice	58767	== Ganga ==
45996586	45996586	User_talk:Merchen~enwiki	58777	== Your account will be renamed ==
45996586	45996586	User_talk:Merchen~enwiki	58780	== Renamed ==
46701272	46701272	User_talk:24.20.193.13	58785	== May 2015 ==
19103612	19103612	User_talk:81.157.187.231	58793	== August 2008 ==
21148537	21148537	User_talk:Nondiscript22	58798	== OK for Usurpation ==
21148537	21148537	User_talk:Nondiscript22	58800	==Request for Usurpation==
21148537	21148537	User_talk:Nondiscript22	58802	== OK for Usurpation ==
21148537	21148537	User_talk:Nondiscript22	58804	==Request for Usurpation==
21148537	21148537	User_talk:Nondiscript22	58806	== OK for Usurpation ==
21148537	21148537	User_talk:Nondiscript22	58808	==Request for Usurpation==
21148537	21148537	User_talk:Nondiscript22	58811	==Request for Usurpation==
21148537	21148537	User_talk:Nondiscript22	58813	==Request for Usurpation==
21148537	21148537	User_talk:Nondiscript22	58815	==Request for Usurpation==
21148537	21148537	User_talk:Nondiscript22	58817	==Request for Usurpation==
21148537	21148537	User_talk:Nondiscript22	58819	==Request for Usurpation==
21148537	21148537	User_talk:Nondiscript22	58821	== OK for Usurpation ==
36564862	36563752	Talk:Leanne_Del_Toso	58826	==Overcitations==
36564862	36563752	Talk:Leanne_Del_Toso	58828	== Article improvement efforts ==
5044595	5044595	Talk:San_Marino_Calcio	58834	==GA nomination==
5044595	5044595	Talk:San_Marino_Calcio	58836	== Third Kit picture ==
5044595	5044595	Talk:San_Marino_Calcio	58838	==Copyedit==
5044595	5044595	Talk:San_Marino_Calcio	58849	== Post millennium section ==
43725489	43725489	User_talk:98.180.28.65	58853	== September 2014 ==
46971995	46971995	User_talk:86.174.220.95	58858	== June 2015 ==
22723678	22723678	Talk:Gaseous_detection_device	58864	==Welcome==
20150754	6018758	User_talk:Koeplinger/Archive_1_-_2008-11-10	58870	== Category:Numbers ==
20150754	6018758	User_talk:Koeplinger/Archive_1_-_2008-11-10	58875	==Hypernumber==
20150754	6018758	User_talk:Koeplinger/Archive_1_-_2008-11-10	58878	== Bold ==
20150754	6018758	User_talk:Koeplinger/Archive_1_-_2008-11-10	58884	==Exceptionally complicated hoopla about everything?==
20150754	23194235	User_talk:Koeplinger/Archive_1_-_2009-04-30	58889	== Thanks for all you do! ==
20150754	23194235	User_talk:Koeplinger/Archive_1_-_2009-04-30	58893	==Wiki admin(s) in overdrive?==
20150754	23194235	User_talk:Koeplinger/Archive_1_-_2009-04-30	58897	===Administrators gone wild===
20150754	23194235	User_talk:Koeplinger/Archive_1_-_2009-04-30	58900	== Thanks for the good advice. ==
20150754	23194235	User_talk:Koeplinger/Archive_1_-_2009-04-30	58903	== Thanks! ==
20150754	23194235	User_talk:Koeplinger/Archive_1_-_2009-04-30	58905	== Sage advice, about chilling that is. ==
20150754	44418581	User_talk:Koeplinger/Archive_3_-_2014-11	58909	== How is your summer going? ==
20150754	44418581	User_talk:Koeplinger/Archive_3_-_2014-11	58913	==Musean hypernumber==
20150754	44418581	User_talk:Koeplinger/Archive_3_-_2014-11	58917	== Notification of automated file description generation ==
45803048	45803048	User_talk:Cristy~enwiki	58928	== Your account will be renamed ==
45803048	45803048	User_talk:Cristy~enwiki	58931	== Renamed ==
10646452	10646452	Talk:Davorin_Dolar	58937	== gaining notoriety in the field ==
17197768	17197768	User_talk:Mmunn39	58946	==Tom Gamboa incident==
28948399	28948399	User_talk:24.144.185.9	58952	== September 2010 ==
25511790	25511790	User_talk:115.186.28.248	58956	== December 2009 ==
24499020	24499020	User_talk:68.54.14.117	58961	== September 2009 ==
26649609	26649609	User_talk:71.104.207.145	58969	== March 2010 ==
46975754	46975754	User_talk:86.161.200.37	58974	== June 2015 ==
14667417	14667417	User_talk:71.100.200.10	58985	== December 2007 ==
17281656	17281656	User_talk:213.205.149.136	58991	== May 2008 ==
1509801	1509801	User_talk:DaveTheRed	59000	==Hi there!==
1509801	1509801	User_talk:DaveTheRed	59003	==Nomination of golf categories==
1509801	1509801	User_talk:DaveTheRed	59008	===Postal districts===
1509801	1509801	User_talk:DaveTheRed	59010	== Comment on VfD ==
1509801	1509801	User_talk:DaveTheRed	59013	==Notability of Porn stars==
1509801	1509801	User_talk:DaveTheRed	59017	== [[Wikipedia:Votes for deletion/Star Patel]] ==
1509801	1509801	User_talk:DaveTheRed	59020	== GRider ==
1509801	1509801	User_talk:DaveTheRed	59022	==[[Saleel]]==
1509801	1509801	User_talk:DaveTheRed	59024	==[[Vote Garnering]]==
1509801	1509801	User_talk:DaveTheRed	59030	== User ==
1509801	1509801	User_talk:DaveTheRed	59032	== Listing topics on vfd ==
1509801	1509801	User_talk:DaveTheRed	59037	== Your VFD vote on OurColony ==
1509801	1509801	User_talk:DaveTheRed	59040	==The issue of notability of ourcolony.net==
1509801	1509801	User_talk:DaveTheRed	59047	== Liberty Belle ==
1509801	1509801	User_talk:DaveTheRed	59050	== Mass voting ==
1509801	1509801	User_talk:DaveTheRed	59054	==This account is going mostly offline==
1509801	1509801	User_talk:DaveTheRed	59056	== Disrupting Wikipedia vote ==
1509801	1509801	User_talk:DaveTheRed	59058	==List_of_songs_about_masturbation is in it's 5th AfD==
18243889	18243889	User_talk:139.168.205.190	59062	== July 2008 ==
102214	102214	Talk:Essential_amino_acid	59074	==Misc. old comments (2002 through 2012)==
102214	102214	Talk:Essential_amino_acid	59081	== Is Taurine essential ? (to humans) ==
102214	102214	Talk:Essential_amino_acid	59085	== Selenocysteine is non-essential. ==
102214	102214	Talk:Essential_amino_acid	59087	== arginine biosynthesis + mnemnonic ==
102214	102214	Talk:Essential_amino_acid	59089	== Sources of Proteins ==
102214	102214	Talk:Essential_amino_acid	59091	== Legumes need to be added to &quot;Limiting amino acid&quot; chart ==
102214	102214	Talk:Essential_amino_acid	59093	== Limiting amino acid ==
102214	102214	Talk:Essential_amino_acid	59096	== BCAA ==
102214	102214	Talk:Essential_amino_acid	59098	== 9 or 10 e.a.a's? or 8?! ==
102214	102214	Talk:Essential_amino_acid	59102	== why is hemp not included on this page? ==
102214	102214	Talk:Essential_amino_acid	59104	== Mnemonic ==
102214	102214	Talk:Essential_amino_acid	59113	==Unreferenced section==
102214	102214	Talk:Essential_amino_acid	59115	===Use of essential amino acids===
102214	102214	Talk:Essential_amino_acid	59119	==Legumes and pulses==
102214	102214	Talk:Essential_amino_acid	59123	== POV issue with food listing ==
102214	102214	Talk:Essential_amino_acid	59127	== Supplement image ==
102214	102214	Talk:Essential_amino_acid	59133	== Histidine ==
102214	102214	Talk:Essential_amino_acid	59135	== plant protein sources ==
102214	102214	Talk:Essential_amino_acid	59139	== Scope of article — '''not''' just humans ??==
102214	102214	Talk:Essential_amino_acid	59143	== Laughable vegetarian text on the table. ==
102214	102214	Talk:Essential_amino_acid	59146	== Most of the sources (javalime) are not there (prob weren't valid anyway) ==
16190671	16190671	Talk:Taiwan/Archive_11	59151	==Lynn's national IQ ranking?==
16190671	16190671	Talk:Taiwan/Archive_11	59153	== Occupied? ==
16190671	16190671	Talk:Taiwan/Archive_11	59172	== About the name of the article ==
13433645	13433645	Talk:Baldwin's_rules	59188	== Correction suggestion ==
13433645	13433645	Talk:Baldwin's_rules	59190	== Another Minor Correction suggestion ==
17762636	17762636	User_talk:76.95.183.167	59195	== June 2008 ==
39602462	39602462	Talk:Samuel_Rodriguez	59209	== CNN, Foxnews, WSJ references? ==
39602462	39602462	Talk:Samuel_Rodriguez	59211	== Puerto Rican immigrant parents? ==
15140586	15140586	User_talk:71.134.75.20	59224	== January 2008 ==
18915235	18915235	Talk:Italian_Mare_Nostrum/Archive_2	59238	== Redirect/Merge ==
23133144	23133144	Talk:Squall_line/GA1	59274	==GA Review==
29555544	29555544	Talk:Boys_and_Girls_High_School	59279	==asimov==
21612156	21612156	User_talk:IrmoStijnberg	59285	==Notability of [[:Censtudios]]==
24093998	24093998	User_talk:Dusan-Be	59293	==[[Wikipedia:Criteria for speedy deletion|Speedy deletion]] nomination of [[:Dusan stechowitzki]]==
24093998	24093998	User_talk:Dusan-Be	59295	==[[Wikipedia:Criteria for speedy deletion|Speedy deletion]] nomination of [[:Dusan Stechowitzki]]==
20717442	20717442	User_talk:Ttoassilem	59303	== Welcome ==
34129650	34129650	User_talk:203.24.7.8/Archive_1	59307	== August 2008 ==
34129650	34129650	User_talk:203.24.7.8/Archive_1	59309	== February 2009 ==
34129650	34129650	User_talk:203.24.7.8/Archive_1	59312	==June 2009==
34129650	34129650	User_talk:203.24.7.8/Archive_1	59314	== March 2010 ==
34129650	34129650	User_talk:203.24.7.8/Archive_1	59316	== June 2011 ==
34129650	34129650	User_talk:203.24.7.8/Archive_1	59319	== November 2011 ==
34129650	34129650	User_talk:203.24.7.8/Archive_1	59321	== January 2012 ==
32421278	32421278	User_talk:Paci_243	59326	== July 2011 ==
6369995	18876252	Talk:List_of_Crash_Bandicoot_series_characters	59332	==This page needs an overhaul==
6369995	18876252	Talk:List_of_Crash_Bandicoot_series_characters	59335	==WTF? can't get rid of vandalism==
6369995	18876252	Talk:List_of_Crash_Bandicoot_series_characters	59338	==Penta Penguin==
6369995	18876252	Talk:List_of_Crash_Bandicoot_series_characters	59341	==Rating change==
6369995	18876252	Talk:List_of_Crash_Bandicoot_series_characters	59345	==Uh, what?==
6369995	18876252	Talk:List_of_Crash_Bandicoot_series_characters	59364	== Japanese names? ==
6369995	18876252	Talk:List_of_Crash_Bandicoot_series_characters	59369	== Major character reminder ==
6369995	18876252	Talk:List_of_Crash_Bandicoot_series_characters	59373	==Reviewers' character/voice acting statements==
6369995	18876252	Talk:List_of_Crash_Bandicoot_series_characters	59376	== Marsupials ==
6369995	18876252	Talk:List_of_Crash_Bandicoot_series_characters	59378	==Add new character descriptions==
40157112	40157112	Talk:Death_Magnetic/Archive_3	59384	== Correct me if I'm wrong ==
40157112	40157112	Talk:Death_Magnetic/Archive_3	59386	== Reviews (again)... ==
40157112	40157112	Talk:Death_Magnetic/Archive_3	59413	== Clipping/Distortion issues ==
40157112	40157112	Talk:Death_Magnetic/Archive_3	59422	===Guitar Hero III Audio===
40157112	40157112	Talk:Death_Magnetic/Archive_3	59425	== Just made a clumsy edit ==
40157112	40157112	Talk:Death_Magnetic/Archive_3	59429	== Heavy Metal. ==
40157112	40157112	Talk:Death_Magnetic/Archive_3	59444	== Thrash/Heavy Metal ==
40157112	40157112	Talk:Death_Magnetic/Archive_3	59451	== Enough constant edits ==
40157112	40157112	Talk:Death_Magnetic/Archive_3	59454	== International sales/achievements lacking citations ==
40157112	40157112	Talk:Death_Magnetic/Archive_3	59456	== Unforgiven III ==
40157112	40157112	Talk:Death_Magnetic/Archive_3	59459	== &quot;the first album to include an instrumental track since ...&quot; ==
40157112	40157112	Talk:Death_Magnetic/Archive_3	59472	== is this notable? ==
40157112	40157112	Talk:Death_Magnetic/Archive_3	59477	== External link suggestion ==
40157112	40157112	Talk:Death_Magnetic/Archive_3	59479	== Fifth Consecutive ==
40157112	40157112	Talk:Death_Magnetic/Archive_3	59485	== GA nom ==
40157112	40157112	Talk:Death_Magnetic/Archive_3	59492	==Unforgiven III page deleted==
40157112	40157112	Talk:Death_Magnetic/Archive_3	59504	==All Nightmare Long is the WWE No Mercy theme song==
33548002	4687931	Talk:Single-cylinder_engine	59547	== English? ==
33548002	4687931	Talk:Single-cylinder_engine	59549	==other engines?==
33548002	4687931	Talk:Single-cylinder_engine	59551	==References==
33548002	4687931	Talk:Single-cylinder_engine	59553	== Delete section &quot;Fuel efficiency&quot; ==
33548002	4687931	Talk:Single-cylinder_engine	59568	== Lead images ==
33548002	4687931	Talk:Single-cylinder_engine	59573	==2-stroke vs. 4-stroke==
35880537	35880537	User_talk:121.220.196.74	59578	== May 2012==
43403451	43403451	User_talk:67.40.14.85	59582	== Welcome to Wikipedia! ==
43403451	43403451	User_talk:67.40.14.85	59584	== July 2014 ==
17814338	17814338	Talk:James_B._Bullard	59596	==Untitled==
39095134	39095134	User_talk:69.66.240.31	59600	== April 2013 ==
20481937	20481937	User_talk:79.78.2.154	59605	== November 2008 ==
5154607	5154607	Talk:Michael_Zandberg	59610	==Untitled==
24254946	24254946	User_talk:122.164.221.239	59616	== September 2009 ==
1300581	33230260	Talk:FL_Studio/Archive_1	59621	==Inclusion in other articles/categories==
1300581	33230260	Talk:FL_Studio/Archive_1	59623	==Dead and half-dead links==
1300581	33230260	Talk:FL_Studio/Archive_1	59625	==Neutrality?==
1300581	33230260	Talk:FL_Studio/Archive_1	59627	==[[Fruityloops]] &amp;rarr; [[FL Studio]]==
1300581	33230260	Talk:FL_Studio/Archive_1	59630	== External Links ==
1300581	33230260	Talk:FL_Studio/Archive_1	59632	== Correction ==
1300581	33230260	Talk:FL_Studio/Archive_1	59634	== History section? ==
1300581	33230260	Talk:FL_Studio/Archive_1	59639	== Deletion of unimportant info ==
1300581	33230260	Talk:FL_Studio/Archive_1	59641	== Fruityloops ==
1300581	33230260	Talk:FL_Studio/Archive_1	59643	== Correction ==
1300581	33230260	Talk:FL_Studio/Archive_1	59645	==AWFUL GRAMMARR!==
1300581	33230260	Talk:FL_Studio/Archive_1	59647	== Grammar, again! ==
1300581	33230260	Talk:FL_Studio/Archive_1	59653	== fixed some stuff. ==
1300581	33230260	Talk:FL_Studio/Archive_1	59655	== FL Studio 9.5 ==
1300581	33230260	Talk:FL_Studio/Archive_1	59657	== Notable users column structure ==
1300581	33230260	Talk:FL_Studio/Archive_1	59660	== Citation problems? ==
1300581	1300581	Talk:FL_Studio	59665	==READ: Criteria for Including Notable FL Users==
1300581	1300581	Talk:FL_Studio	59667	===FL Studio User Editing Tips===
1300581	1300581	Talk:FL_Studio	59669	==Musicians who use FL Studio==
1300581	1300581	Talk:FL_Studio	59673	====Update====
1300581	1300581	Talk:FL_Studio	59681	== Switch from &quot;FruityLoops&quot; to &quot;FL Studio&quot; and reasoning ==
1300581	1300581	Talk:FL_Studio	59686	== Mac OS X version ==
1300581	1300581	Talk:FL_Studio	59689	== Edit notice ==
1300581	1300581	Talk:FL_Studio	59691	== System requirements - 2 GHz Pentium III? ==
1300581	1300581	Talk:FL_Studio	59695	== Edit request on 10 April 2012 ==
1300581	1300581	Talk:FL_Studio	59699	== Program features ==
1300581	1300581	Talk:FL_Studio	59702	== Edit request on 29 January 2013 ==
38722331	38722331	User_talk:24.15.200.193	59716	== March 2013 ==
21277778	21277778	User_talk:149.254.218.219	59730	== January 2009 ==
24241596	24241596	User_talk:74.13.92.14	59748	==Welcome!==
10047933	10047933	Talk:The_Tape_of_Only_Linda	59754	==Fair use rationale for Image:The Tape of Only Linda.jpg==
35568423	35568423	User_talk:93.107.198.50	59761	== April 2012 ==
28383357	28383357	User_talk:59.183.242.98	59767	== August 2010 ==
36392272	4678099	Talk:Lek_mating	59772	==Comment==
36392272	4678099	Talk:Lek_mating	59776	==Image needed==
36392272	4678099	Talk:Lek_mating	59779	== Vandalism concerning female lekking and creation of terms ==
